model,clip_id,script,der,jer,der_miss_sec,der_fa_sec,der_confusion_sec,der_total_sec,n_speakers_ref,n_speakers_hyp,speaker_count_error,speaker_count_correct,der_correct_sec
pyannote-3.1,TrPnW5kLAyQ__93_513,Devanagari,0.22550743734637588,0.25385473748438486,60.196000000000176,19.794000000000125,9.001999999999988,394.6299999999999,4,4,0,1,325.43199999999973
pyannote-3.1,U_EHjxThUgc__181_289,Bengali,0.1522138084632518,0.1853666163242463,7.4420000000000135,4.711999999999996,4.932000000000006,112.25,3,3,0,1,99.87599999999998
pyannote-3.1,VHlIFsHPWbk__23_470,Oriya,0.09471010294576351,0.12590061091554502,14.80899999999976,11.648999999999909,16.046000000000085,448.78,4,4,0,1,417.9250000000001
pyannote-3.1,VKY0uuZ6Om8__575_935,Devanagari,0.3868051415353053,0.4707942899210133,75.76499999999984,39.161999999999814,47.27200000000007,419.3300000000004,3,3,0,1,296.29300000000046
pyannote-3.1,VY_4x1scS-Y__13_121,Tamil,0.3067145846601764,0.37715376125240196,9.056000000000008,4.346999999999991,20.307999999999993,109.91,4,4,0,1,80.54599999999998
reverb-v2,0AEEA8NyVwY__11_609,Devanagari,0.07826657213753956,0.0868271174664285,2.6280000000000143,38.68799999999977,2.8420000000000574,564.2000000000003,3,3,0,1,558.7300000000002
reverb-v2,0SoItGfM_sY__7_88,Kannada,0.3310344827586208,0.6126800255726159,0.007999999999995566,11.09800000000001,12.030000000000001,69.89,5,3,-2,0,57.852
reverb-v2,0VEwL9XZ0LY__261_557,Devanagari,0.12765354439567345,0.15122049995746462,9.92700000000006,16.797000000000097,10.21000000000004,289.33,2,2,0,1,269.19299999999987
reverb-v2,0esIFSOAcFs__0_913,Gujarati,0.052848867369877185,0.06676887838111772,22.59100000000025,12.130999999999865,14.17799999999987,925.2800000000004,3,3,0,1,888.5110000000002
reverb-v2,0p6cktLGIfY__12_930,Gujarati,0.30776425213932723,0.5913277164342582,25.365000000000194,122.86499999999988,107.12199999999976,829.7,6,4,-2,0,697.2130000000001
reverb-v2,13VBh0Z6QmE__0_904,Tamil,0.1625760923479278,0.2427893002261805,23.81399999999979,47.03400000000044,73.36999999999942,887.0799999999991,4,4,0,1,789.896
reverb-v2,1LFl5JEipII__0_597,Bengali,0.35348119082146234,0.5073347382047382,51.10700000000049,75.29699999999985,80.78899999999994,586.1500000000003,5,4,-1,0,454.254
reverb-v2,2HGP34TNvjg__84_194,Oriya,0.22387690480902422,0.28487788525681335,1.2870000000000026,11.026999999999996,10.310999999999993,101.06,2,2,0,1,89.462
reverb-v2,2LN6vb7EBn0__98_394,Tamil,0.20668944121030428,0.29080337899196956,6.613000000000023,16.84300000000001,35.83699999999995,286.86999999999995,3,3,0,1,244.42
reverb-v2,2T4pjueLrsk__677_1290,Gujarati,0.35881314153268873,0.548843105576554,21.582000000000175,90.84200000000038,82.63399999999969,543.6199999999999,4,3,-1,0,439.4040000000001
reverb-v2,2gGHQgj9yno__0_99,Gujarati,0.3471757549424286,0.6374213227255386,12.540999999999979,11.420999999999982,7.9990000000000165,92.06,4,2,-2,0,71.52000000000001
reverb-v2,2iMXYxBTwbM__339_401,Devanagari,0.7533963585434172,0.8085819087527133,7.786000000000003,14.285999999999984,20.962000000000014,57.12000000000001,3,2,-1,0,28.372
reverb-v2,37dND_0r6S8__60_222,Tamil,0.34293500799810406,0.4658775204239839,14.250999999999955,7.860999999999996,35.77200000000002,168.78999999999996,2,2,0,1,118.767
reverb-v2,4Qg2jWP6_T0__136_202,Gurmukhi,0.7503552145495879,0.8711659557180581,12.920000000000002,7.7999999999999945,32.09,70.38000000000001,3,1,-2,0,25.370000000000005
reverb-v2,6-726qTlYeg__102_162,Malayalam,0.35500358937544874,0.467351213019864,9.670999999999998,2.1810000000000045,12.874000000000004,69.65,2,2,0,1,47.105
reverb-v2,6ZeRgvDHwcI__6_100,Gujarati,0.6738862559241697,0.5060838213626759,2.682999999999989,29.562999999999963,10.411000000000012,63.30000000000003,2,2,0,1,50.20600000000003
reverb-v2,6f6TLzlP8Wk__82_144,Gurmukhi,0.5954831040923756,0.62373714249476,5.893000000000001,7.683000000000002,21.492000000000004,58.89000000000001,2,3,1,0,31.505000000000003
reverb-v2,7L4gi7Ncc0s__90_148,Malayalam,0.09464702712412434,0.1554172106882224,0.01100000000000267,2.3210000000000015,2.9369999999999976,55.669999999999995,2,2,0,1,52.721999999999994
reverb-v2,7WhVNRHbjIY__91_1089,Tamil,0.09116681887061295,0.14825967767143383,13.12899999999992,16.95900000000005,60.75699999999971,996.4699999999998,5,5,0,1,922.5840000000002
reverb-v2,7YfsQPYY-W0__351_411,Oriya,0.5025680933852139,0.7109518253042173,6.989999999999995,2.720000000000004,22.57999999999999,64.25,2,1,-1,0,34.68000000000001
reverb-v2,7c9ePKgqams__299_869,Telugu,0.25907070049880704,0.547231651607685,4.231999999999951,24.112,115.005,553.32,4,3,-1,0,434.08300000000014
reverb-v2,7k-xDqNjESc__73_981,Malayalam,0.2698303234216073,0.6429111551723413,37.562999999999825,48.57300000000024,156.0610000000003,897.5899999999995,4,2,-2,0,703.9659999999994
reverb-v2,83gP2vLH7UY__255_2005,Devanagari,0.2662202366389061,0.3119740110512434,341.7459999999984,55.40600000000103,146.90100000000143,2043.619999999998,5,5,0,1,1554.972999999998
reverb-v2,86mMTUeDiR8__181_1079,Bengali,0.6466385379555211,0.8790180173702101,44.30400000000014,112.2340000000004,375.26399999999956,822.4099999999999,5,2,-3,0,402.8420000000001
reverb-v2,87Zbup3ohcw__106_445,Tamil,0.17186631266593808,0.39999147825412723,4.791000000000011,23.621000000000038,26.611000000000026,320.15,4,3,-1,0,288.748
reverb-v2,8Ve4SWhlrrA__0_70,Oriya,0.13143707882776995,0.5598742497856529,0.007000000000005002,6.177000000000006,2.2029999999999887,63.809999999999995,2,1,-1,0,61.6
reverb-v2,8mvORuRHw2U__0_1197,Gujarati,0.15304747610668304,0.16796018739085064,46.12699999999979,90.86699999999986,40.437000000000054,1159.3199999999995,4,4,0,1,1072.7559999999996
reverb-v2,8o7jKmq6HsM__30_1770,Devanagari,0.09683163946671523,0.11726615658282369,89.31100000000097,52.91099999999962,28.894999999999982,1767.160000000001,6,6,0,1,1648.954
reverb-v2,8pkp-lpMJP0__326_926,Telugu,0.38475955503614306,0.7054209269191541,121.32099999999976,33.25100000000037,112.10100000000007,693.0899999999995,8,4,-4,0,459.6679999999998
reverb-v2,8r2Nltl0W4o__259_320,Gurmukhi,0.13303732938661417,0.5552549598294804,1.3599999999999977,1.5300000000000082,5.2,60.809999999999995,2,1,-1,0,54.24999999999999
reverb-v2,90uAd6xpTPo__16_408,Devanagari,0.07940613550609724,0.0942870488282911,2.4839999999999947,18.12399999999995,8.434000000000061,365.74,4,4,0,1,354.82199999999995
reverb-v2,9Aw8kg8w5Xo__0_83,Telugu,0.11187103077674666,0.5608415191411158,1.7370000000000232,4.497000000000002,2.925999999999995,81.88000000000002,4,2,-2,0,77.217
reverb-v2,9_GMxc_JjyI__236_368,Kannada,0.15432541133455188,0.5505504329971891,7.76699999999999,2.9969999999999692,10.340000000000012,136.75,2,1,-1,0,118.643
reverb-v2,ARCKJrGkITw__14_496,Telugu,0.29239606774843063,0.38155507329011273,38.98099999999994,19.941000000000045,89.19999999999999,506.57999999999987,3,3,0,1,378.399
reverb-v2,ARZl7LT0UC0__73_130,Telugu,0.2753295362082997,0.4364088416664486,4.669000000000011,1.679000000000011,10.570999999999996,61.45,3,3,0,1,46.209999999999994
reverb-v2,A_dohDOK6Ic__0_600,Devanagari,0.055995987686347864,0.05845300609683348,2.485999999999933,25.96600000000008,3.9260000000000446,578.2199999999999,3,3,0,1,571.8079999999999
reverb-v2,B2ScTgeIIck__117_180,Oriya,0.23566496547583327,0.31572281163676197,5.382999999999999,1.7430000000000043,8.57400000000001,66.62,2,2,0,1,52.66299999999998
reverb-v2,BGAAfht5dYw__0_612,Gujarati,0.270109928973505,0.3471733292532507,81.77499999999998,31.355000000000054,70.17199999999994,678.62,4,4,0,1,526.6730000000001
reverb-v2,BYLcUGNB_zM__20_1387,Kannada,0.10589143414988549,0.12432739776080162,7.093000000000501,58.62299999999968,74.21000000000004,1321.4100000000003,4,6,2,0,1240.1069999999997
reverb-v2,Bngfppo1QtA__28_927,Telugu,0.3643113430645026,0.467414568230401,108.08700000000093,48.867000000000004,200.4499999999988,981.0400000000004,5,5,0,1,672.5030000000008
reverb-v2,CO_8ppdzq9U__0_695,Tamil,0.16391214993405098,0.19761386200532038,11.91000000000033,56.04999999999994,38.9139999999997,652.0200000000003,4,4,0,1,601.1960000000004
reverb-v2,Cku_X_SL7qU__60_660,Gujarati,0.5749209291081605,0.5172535890983015,50.06699999999974,159.59700000000015,75.72099999999992,496.39000000000004,3,3,0,1,370.6020000000004
reverb-v2,DPmew0didIM__191_512,Telugu,0.277908472707223,0.4658365877047331,18.44500000000003,17.065000000000097,55.21599999999987,326.4599999999999,5,5,0,1,252.79900000000004
reverb-v2,EmsKkNN2Me4__35_95,Malayalam,0.4143563540464812,0.5160893084747116,3.6809999999999983,3.011000000000001,18.44700000000001,60.669999999999995,2,3,1,0,38.54199999999999
reverb-v2,ExGJodnzocM__212_527,Devanagari,0.2180743897714066,0.32094934304815104,4.2790000000000035,12.39899999999999,50.864000000000054,309.72,4,4,0,1,254.577
reverb-v2,F2uXav-wriA__0_907,Devanagari,0.14920772332778195,0.2235109340697766,28.61400000000036,28.553999999999782,78.99300000000059,912.5600000000003,4,4,0,1,804.9529999999993
reverb-v2,FDMf9ApmoNU__16_686,Bengali,0.3486366316594683,0.554586288762821,50.77300000000029,102.50299999999993,65.48999999999964,627.4900000000002,4,3,-1,0,511.2270000000003
reverb-v2,G6qzg93FxwE__21_116,Gujarati,0.0381274857572828,0.04949404273126011,0.5670000000000002,2.5170000000000106,0.46300000000000807,93.02999999999999,2,2,0,1,91.99999999999997
reverb-v2,GEc_sS2KWo8__96_290,Gujarati,0.4479179239589623,0.6298178467827553,5.4380000000000095,52.64800000000003,8.711999999999987,149.12999999999997,4,3,-1,0,134.97999999999996
reverb-v2,GfFLEIAAumk__90_163,Bengali,0.10748743035738562,0.15677422553714387,2.0500000000000114,1.439999999999996,4.420000000000002,73.59000000000002,2,2,0,1,67.12
reverb-v2,Gq45evw6ytY__597_1464,Oriya,0.2855117967947037,0.32130676919397455,69.8629999999997,60.572999999998714,122.35900000000035,885.4100000000007,3,3,0,1,693.1880000000006
reverb-v2,HZv_WvIr6lE__21_105,Tamil,0.249708374601078,0.2908204950688092,10.581999999999976,4.61199999999998,7.496999999999998,90.86999999999998,3,3,0,1,72.791
reverb-v2,HpYG46tGyYs__103_998,Devanagari,0.05935232167945817,0.07592747191636151,1.8919999999998254,37.52199999999969,11.702000000000236,861.23,4,4,0,1,847.636
reverb-v2,IAm1rt-MYcA__4_558,Bengali,0.2262086843810761,0.3184048361911085,25.298000000000044,40.20800000000009,56.657999999999944,540.0499999999997,4,4,0,1,458.09399999999977
reverb-v2,Iare1Emeueg__16_69,Devanagari,0.5895977808599168,0.6527216404040799,1.2679999999999936,9.728000000000005,14.510000000000003,43.260000000000005,2,3,1,0,27.482000000000003
reverb-v2,IfTL8SSN270__62_671,Devanagari,0.21116409324856186,0.26678712812628963,65.1630000000002,23.262999999999888,51.06899999999996,660.6000000000005,4,4,0,1,544.3680000000002
reverb-v2,Ig6szCD8m20__46_106,Devanagari,0.21671701913393754,0.326504972818538,1.3400000000000016,1.6599999999999955,9.912000000000003,59.580000000000005,2,2,0,1,48.328
reverb-v2,Iqhnt8ENm3U__27_88,Devanagari,0.6875300480769233,0.7170673927085005,10.991000000000003,6.211000000000004,28.56000000000001,66.56,3,4,1,0,27.008999999999986
reverb-v2,J4-VpEkBzWw__0_600,Kannada,0.1131558402243359,0.12873000792602973,39.52699999999992,15.616999999999873,15.876000000000154,627.6300000000001,7,7,0,1,572.2269999999999
reverb-v2,JBYGLQJwFDc__103_407,Tamil,0.3989064957986416,0.6232794130888349,3.173000000000009,47.22300000000007,53.5709999999999,260.63000000000005,3,2,-1,0,203.88600000000014
reverb-v2,JSB1CeS4pP8__0_632,Gurmukhi,0.17693299958537423,0.18946185015151756,57.16899999999984,43.538999999999994,14.509000000000007,651.1899999999999,4,4,0,1,579.5120000000001
reverb-v2,Jc5AVwg2cZM__153_214,Devanagari,0.6877332907959801,0.663466527814416,16.185000000000002,14.135000000000016,12.79399999999997,62.69,3,3,0,1,33.71100000000002
reverb-v2,KAtdcDieQMw__57_599,Oriya,0.22096698645108712,0.29072936064414345,52.74199999999958,26.11200000000013,48.518000000000335,576.4299999999995,3,3,0,1,475.1699999999995
reverb-v2,KPkRi3GM7fs__47_642,Oriya,0.08538562816159666,0.12544056365786824,1.6779999999999724,21.697999999999972,25.91200000000011,577.24,3,3,0,1,549.65
reverb-v2,Kdi-ECuOaKg__2_78,Malayalam,1.3960112503196105,0.7678226666101765,0.007000000000005002,37.876999999999974,16.714000000000013,39.11000000000002,6,6,0,1,22.389000000000003
reverb-v2,L7xRazDdtgw__19_83,Gujarati,0.8910241387391609,0.8680608851368636,0.9960000000000004,20.105999999999995,16.918000000000003,42.67000000000001,3,1,-2,0,24.756
reverb-v2,LBIWBxQ5H1s__90_1020,Malayalam,0.27152049645463894,0.35697963014114054,68.36900000000028,50.19899999999997,142.20299999999963,960.4100000000002,4,4,0,1,749.8380000000002
reverb-v2,LK23jX9tgZM__59_221,Gujarati,0.32258193673854607,0.5571059045798813,25.80799999999998,12.87800000000004,17.71099999999997,174.82999999999996,3,2,-1,0,131.311
reverb-v2,LctYmmr9-Vg__0_61,Devanagari,0.21949843260188104,0.176281634292115,0.7350000000000153,9.724999999999994,0.04299999999999926,47.85000000000001,2,2,0,1,47.071999999999996
reverb-v2,LqQHdo7t5Ps__198_498,Devanagari,0.12220140993767684,0.20781856019248945,0.5719999999999884,6.922000000000105,28.38799999999994,293.6299999999999,3,3,0,1,264.66999999999996
reverb-v2,Md3p6RTanBg__315_426,Bengali,0.11298357180710122,0.12771008288873864,5.688000000000031,3.987999999999982,3.1159999999999926,113.22000000000004,3,3,0,1,104.41600000000003
reverb-v2,MmtWBUK2DKE__0_310,Devanagari,0.19039308432555885,0.40528768089934186,12.590999999999937,17.921000000000085,27.853000000000023,306.5499999999999,5,4,-1,0,266.10599999999994
reverb-v2,NLgHpYyf5bY__313_383,Devanagari,0.1313107853099143,0.2569568931247769,0.6709999999999919,1.9209999999999963,6.454000000000007,68.89,2,2,0,1,61.765
reverb-v2,NuhdqCEuIBo__197_540,Gurmukhi,0.17790753299378148,0.4761454134773071,19.67399999999992,9.48400000000015,34.06500000000001,355.3699999999998,3,2,-1,0,301.6309999999999
reverb-v2,O4_aeGFzZ8A__0_335,Kannada,0.06407133536320146,0.09592732033436362,0.2009999999999934,12.221000000000029,8.200000000000003,321.86,8,8,0,1,313.459
reverb-v2,OXUt5KnlUMo__91_181,Oriya,0.2130485122148893,0.3385182067306135,0.01100000000000267,4.380999999999979,14.009000000000013,86.37000000000003,2,2,0,1,72.35000000000002
reverb-v2,OxYCBQKZ3iY__0_1822,Gurmukhi,0.42896812837734943,0.47967808499924425,109.23100000000024,238.5710000000008,384.1119999999996,1706.219999999999,7,6,-1,0,1212.876999999999
reverb-v2,PCUA2q2C-2A__45_107,Devanagari,0.06590347553944971,0.12068961552690709,0.38700000000000045,2.55699999999999,1.0570000000000022,60.71000000000001,3,3,0,1,59.266000000000005
reverb-v2,PEDfT9-Yf2o__0_469,Bengali,0.1653030303030301,0.17256198074025297,4.408999999999935,47.1089999999999,15.0330000000001,402.6000000000001,3,3,0,1,383.1580000000001
reverb-v2,PQB3-4sZUeY__0_1132,Telugu,0.4373541132934812,0.52597721195195,103.5080000000005,140.76799999999918,247.38000000000045,1124.1600000000008,4,4,0,1,773.2719999999998
reverb-v2,PRAzUz0GANs__223_283,Kannada,0.3275818036711891,0.47505932182801924,4.770999999999983,2.101000000000002,13.651000000000007,62.649999999999984,2,2,0,1,44.227999999999994
reverb-v2,PSIzXy5-y2E__2_918,Devanagari,0.20607004328517672,0.21308647843140585,37.98000000000005,74.87000000000066,70.43899999999957,889.4499999999992,3,4,1,0,781.0309999999997
reverb-v2,PVDfS7lcJHY__0_360,Kannada,0.3192708739631273,0.4209671701050836,36.884999999999714,22.75499999999998,63.142000000000095,384.5699999999997,6,6,0,1,284.54299999999995
reverb-v2,Pjre5dpnKGA__0_330,Kannada,0.2541440743609604,0.4649973397243581,25.28999999999987,25.229999999999954,34.78600000000012,335.6599999999999,4,3,-1,0,275.58399999999995
reverb-v2,QhpjuNTZoA8__0_586,Kannada,0.32059564794834206,0.5236226172127216,29.7400000000002,11.370000000000005,153.51399999999987,607.0700000000002,3,2,-1,0,423.816
reverb-v2,QuA_B6IZ6Ls__61_1863,Devanagari,0.3810343524590856,0.3592234325932684,644.4650000000021,81.58499999999975,181.49,2381.780000000002,4,4,0,1,1555.8250000000005
reverb-v2,RL2fhIEEbZg__0_65,Telugu,0.17059722010080983,0.4854337545326329,3.259000000000018,3.329000000000002,4.5809999999999995,65.47,3,2,-1,0,57.629999999999995
reverb-v2,RL2fhIEEbZg__66_1034,Telugu,0.17529197873643848,0.22748667270686176,67.82300000000089,32.58299999999926,76.99999999999996,1012.0600000000011,3,3,0,1,867.2370000000002
reverb-v2,RWTmftezCwI__0_60,Malayalam,0.35392832529290136,0.39412042451914153,1.2070000000000007,5.246999999999992,14.088000000000005,58.040000000000006,2,3,1,0,42.745000000000005
reverb-v2,RZUZyvRzi80__0_336,Gurmukhi,0.041606607071050745,0.0396931324656211,0.027999999999991587,13.158000000000005,0.26500000000000057,323.29,4,4,0,1,322.997
reverb-v2,SZ7ay4OjfAE__0_897,Telugu,0.47756932469128516,0.685178859035814,156.43600000000043,59.8159999999999,265.6250000000001,1009.0199999999999,5,3,-2,0,586.959
reverb-v2,T3I2T-cfhG4__160_210,Devanagari,0.0645518416010219,0.06352653487802667,0.01100000000000267,3.0209999999999955,0.0,46.97,2,2,0,1,46.958999999999996
reverb-v2,TU3M6wSQV_g__99_171,Telugu,0.1801073105298458,0.5708739077889062,3.2300000000000173,0.659999999999993,9.536999999999997,74.55000000000001,2,1,-1,0,61.783
reverb-v2,Tlha36rSd5o__240_374,Tamil,0.09105301031422423,0.0986472027965951,1.2500000000000098,9.180000000000014,0.9579999999999984,125.06999999999998,2,2,0,1,122.86199999999998
reverb-v2,TrPnW5kLAyQ__93_513,Devanagari,0.20959633074018724,0.23872596854334466,17.784000000000006,48.89400000000022,16.034999999999833,394.6299999999999,4,4,0,1,360.81100000000004
reverb-v2,U_EHjxThUgc__181_289,Bengali,0.08594209354120266,0.10832512536750265,5.530999999999995,1.4010000000000105,2.7149999999999928,112.25,3,3,0,1,104.004
reverb-v2,VHlIFsHPWbk__23_470,Oriya,0.13090155532777703,0.1626794950843331,13.088999999999885,12.708999999999943,32.94799999999995,448.78000000000003,4,5,1,0,402.74300000000017
reverb-v2,VKY0uuZ6Om8__575_935,Devanagari,0.3022869816135257,0.429757061955,65.47700000000006,9.846999999999717,51.43400000000007,419.3300000000004,3,3,0,1,302.4190000000002
reverb-v2,VY_4x1scS-Y__13_121,Tamil,0.28993722136293304,0.43496492886670957,4.2899999999999885,2.879999999999985,24.696999999999996,109.91,4,3,-1,0,80.923
diarizen-large,0AEEA8NyVwY__11_609,Devanagari,0.14773839064161548,0.14531294472188314,66.01999999999975,15.519999999999797,1.8139999999999645,564.2000000000004,3,3,0,1,496.3660000000006
diarizen-large,0SoItGfM_sY__7_88,Kannada,0.4287737873801693,0.6279397355853369,11.163000000000016,7.900000000000018,10.904,69.89,5,4,-1,0,47.82299999999998
diarizen-large,0VEwL9XZ0LY__261_557,Devanagari,0.3019942626067118,0.32798666640631535,43.81299999999987,22.842999999999954,20.720000000000102,289.33,2,2,0,1,224.797
diarizen-large,0esIFSOAcFs__0_913,Gujarati,0.05703895037177911,0.06266291679748794,38.56000000000016,9.69999999999959,4.517000000000053,925.2800000000004,3,3,0,1,882.2030000000001
diarizen-large,0p6cktLGIfY__12_930,Gujarati,0.45372785344100325,0.6138282664833984,156.2760000000005,114.65600000000045,105.52599999999947,829.7,6,5,-1,0,567.8980000000001
diarizen-large,13VBh0Z6QmE__0_904,Tamil,0.051882581052441944,0.06490646883474278,20.11199999999958,13.89200000000071,12.019999999999865,887.0799999999991,4,4,0,1,854.9479999999998
diarizen-large,1LFl5JEipII__0_597,Bengali,0.3778537916915466,0.5766433820669069,30.74000000000011,21.309999999999814,169.42900000000031,586.1500000000004,5,4,-1,0,385.98100000000005
diarizen-large,2HGP34TNvjg__84_194,Oriya,0.3020087076983965,0.3516905859490777,13.054999999999946,7.462999999999997,10.003000000000007,101.06,2,2,0,1,78.00200000000004
diarizen-large,2LN6vb7EBn0__98_394,Tamil,0.3293965907902536,0.3726251458391885,36.08500000000004,27.31499999999997,31.09400000000001,286.86999999999995,3,4,1,0,219.69099999999992
diarizen-large,2T4pjueLrsk__677_1290,Gujarati,0.4692450608881205,0.5715679118804239,97.9689999999998,65.41700000000013,91.70500000000013,543.6199999999999,4,5,1,0,353.946
diarizen-large,2gGHQgj9yno__0_99,Gujarati,0.2596350206387136,0.3558618590537353,11.331999999999969,7.292000000000009,5.277999999999995,92.06,4,4,0,1,75.45000000000003
diarizen-large,2iMXYxBTwbM__339_401,Devanagari,0.8483368347338932,0.8199675644147183,16.557000000000002,15.865000000000002,16.034999999999993,57.12000000000002,3,2,-1,0,24.52800000000002
diarizen-large,37dND_0r6S8__60_222,Tamil,0.47615380058060325,0.540472596798167,20.060999999999964,19.47799999999996,40.831000000000074,168.78999999999996,2,2,0,1,107.89799999999993
diarizen-large,4Qg2jWP6_T0__136_202,Gurmukhi,0.7389315146348391,0.725439010705566,18.117,10.45699999999999,23.432000000000002,70.38000000000004,3,4,1,0,28.83100000000001
diarizen-large,6-726qTlYeg__102_162,Malayalam,0.43751615218951884,0.5025898560781471,8.326999999999995,7.983999999999982,14.162000000000011,69.65,2,2,0,1,47.161
diarizen-large,6ZeRgvDHwcI__6_100,Gujarati,0.659225908372827,0.6005804497498293,23.373999999999985,11.033999999999978,7.321000000000005,63.30000000000003,2,2,0,1,32.60500000000004
diarizen-large,6f6TLzlP8Wk__82_144,Gurmukhi,0.5849719816607238,0.6007662967128364,8.681000000000012,9.318000000000014,16.45,58.89,2,2,0,1,33.759
diarizen-large,7L4gi7Ncc0s__90_148,Malayalam,0.17113346506197233,0.2503945606135296,4.290000000000001,2.3200000000000003,2.916999999999998,55.67,2,2,0,1,48.463
diarizen-large,7WhVNRHbjIY__91_1089,Tamil,0.1332553915321077,0.20019526445529498,32.91499999999938,37.58499999999978,62.28500000000015,996.4699999999998,5,5,0,1,901.2700000000003
diarizen-large,7YfsQPYY-W0__351_411,Oriya,0.6183813229571983,0.5903869823346014,8.98399999999998,12.321999999999992,18.42500000000001,64.24999999999999,2,3,1,0,36.841
diarizen-large,7c9ePKgqams__299_869,Telugu,0.37020169160702654,0.6213340285727371,55.09799999999959,20.438000000000095,129.30400000000026,553.32,4,3,-1,0,368.9180000000002
diarizen-large,7k-xDqNjESc__73_981,Malayalam,0.4196637663075577,0.6600133450490426,146.94599999999994,65.62299999999995,164.1170000000006,897.5899999999995,4,3,-1,0,586.5269999999989
diarizen-large,83gP2vLH7UY__255_2005,Devanagari,0.33575469020659554,0.34051619700633057,245.8259999999991,274.95300000000304,165.3759999999998,2043.6199999999978,5,5,0,1,1632.417999999999
diarizen-large,86mMTUeDiR8__181_1079,Bengali,0.4692501307133902,0.5759448176511535,154.43099999999941,117.04099999999987,114.44399999999992,822.4099999999999,5,5,0,1,553.5350000000005
diarizen-large,87Zbup3ohcw__106_445,Tamil,0.2333687334062162,0.3581735611961647,36.76899999999995,23.299000000000063,14.645000000000097,320.15,4,4,0,1,268.736
diarizen-large,8Ve4SWhlrrA__0_70,Oriya,0.06425325184140389,0.05552348120966107,4.0909999999999815,0.009000000000000341,0.0,63.809999999999995,2,2,0,1,59.71900000000001
diarizen-large,8mvORuRHw2U__0_1197,Gujarati,0.14979815754062667,0.17614496505962085,98.76899999999912,31.689000000000398,43.20599999999971,1159.3199999999995,4,4,0,1,1017.3450000000007
diarizen-large,8o7jKmq6HsM__30_1770,Devanagari,0.13863487177165665,0.15700724597492033,166.13799999999964,39.458000000000936,39.39400000000033,1767.160000000001,6,7,1,0,1561.628000000001
diarizen-large,8pkp-lpMJP0__326_926,Telugu,0.2941075473603714,0.459837642186444,94.06399999999894,31.65400000000005,78.12500000000055,693.0899999999991,8,8,0,1,520.9010000000001
diarizen-large,8r2Nltl0W4o__259_320,Gurmukhi,0.32853149153099875,0.634151318558194,4.971000000000008,3.3490000000000077,11.65800000000001,60.80999999999998,2,2,0,1,44.180999999999976
diarizen-large,90uAd6xpTPo__16_408,Devanagari,0.11003718488543734,0.12290834218241081,19.194999999999755,13.114999999999966,7.935000000000134,365.74,4,4,0,1,338.6100000000001
diarizen-large,9Aw8kg8w5Xo__0_83,Telugu,0.0819980459208596,0.44105863398796663,4.42000000000001,1.4069999999999823,0.8869999999999933,81.88000000000001,4,3,-1,0,76.57300000000002
diarizen-large,9_GMxc_JjyI__236_368,Kannada,0.279195612431444,0.5181071858232611,14.644999999999955,11.162,12.373000000000014,136.75000000000003,2,2,0,1,109.73200000000006
diarizen-large,ARCKJrGkITw__14_496,Telugu,0.40630897390343135,0.4603653506830439,61.87899999999994,39.619000000000234,104.3300000000001,506.58,3,4,1,0,340.3709999999999
diarizen-large,ARZl7LT0UC0__73_130,Telugu,0.3324491456468675,0.47180506322112414,8.031000000000002,3.3410000000000117,9.056999999999995,61.45,3,4,1,0,44.362
diarizen-large,A_dohDOK6Ic__0_600,Devanagari,0.08847497492303856,0.08828693741420839,50.25799999999937,0.3179999999999552,0.582000000000022,578.2199999999999,3,3,0,1,527.3800000000006
diarizen-large,B2ScTgeIIck__117_180,Oriya,0.37382167517262077,0.4162573246540803,11.19199999999998,4.772000000000006,8.940000000000008,66.62,2,2,0,1,46.48800000000001
diarizen-large,BGAAfht5dYw__0_612,Gujarati,0.15012525419233175,0.1977194759230398,61.8829999999999,18.19000000000034,21.804999999999882,678.6199999999998,4,5,1,0,594.9320000000002
diarizen-large,BYLcUGNB_zM__20_1387,Kannada,0.113250997041039,0.1618393538204346,36.53099999999942,35.20900000000026,77.91099999999969,1321.4100000000003,4,4,0,1,1206.9680000000012
diarizen-large,Bngfppo1QtA__28_927,Telugu,0.5141380575715561,0.5404639556617132,169.82900000000086,145.55599999999998,189.00499999999892,981.0400000000008,5,5,0,1,622.2060000000008
diarizen-large,CO_8ppdzq9U__0_695,Tamil,0.08867826140302362,0.09885683995965647,44.885999999999896,2.825999999999489,10.108000000000104,652.0200000000003,4,4,0,1,597.0260000000003
diarizen-large,Cku_X_SL7qU__60_660,Gujarati,0.6908378492717412,0.5628379179063004,107.52099999999982,179.33099999999948,56.07300000000036,496.39000000000004,3,4,1,0,332.7959999999999
diarizen-large,DPmew0didIM__191_512,Telugu,0.4165104453838143,0.523332852114381,55.62599999999983,36.18600000000011,44.162000000000056,326.4599999999999,5,5,0,1,226.67200000000008
diarizen-large,EmsKkNN2Me4__35_95,Malayalam,0.5467611669688481,0.6169000919863569,4.611000000000008,8.229000000000013,20.331999999999987,60.669999999999995,2,2,0,1,35.727
diarizen-large,ExGJodnzocM__212_527,Devanagari,0.34986116492315666,0.43399233283684385,25.735000000000063,14.683000000000007,67.94100000000003,309.72,4,5,1,0,216.04399999999995
diarizen-large,F2uXav-wriA__0_907,Devanagari,0.1221892259139128,0.1598153120419765,58.93400000000054,13.814000000000002,38.75699999999976,912.5600000000003,4,4,0,1,814.869
